DATE,avg_expenditure_55_64,avg_expenditure_35_44,avg_expenditure_25_34,avg_expenditure_45_54,CPI,employees_construction,HCAI_GOVT,houses-for-sale-to-sold,HCAI_PP,HCAI_GSE,MORTGAGE30US,GDP,PERMIT,pvt_owned_house_under_const,personal_saving_rate,population,house_units_completed,retail_sales_home_furnishing_stores,UNRATE,unrate_construction,industrial_production_cement,producer_price_index_concrete_brick,job_gains_private,residential_const_val,target,homeownership,nonresidential_const_val
2019-01,69113.0,74829.0,57171.0,77142.0,0.190659666524684,7424.0,12.14594376,7.0,2.774221486,3.070946173,4.464,21013.085,1254.0,1152.0,9.3,329868.0,1258.0,9760.0,4.0,6.4,102.6488,250.7,2486.67,517390.0,206.495,64.2,458626.0
2019-02,68732.0,74768.0,57214.0,76928.0,0.422705314009692,7396.0,12.08594376,6.4,2.784221486,3.040946173,4.37,21099.535,1302.0,1140.0,9.5,329993.67,1334.0,9799.0,3.8,6.2,98.9187,250.5,2486.67,516797.0,206.792,64.17,465357.0
2019-03,68351.0,74707.0,57257.0,76714.0,0.564135835680577,7422.0,12.02594376,5.7,2.794221486,3.010946173,4.265,21185.985,1291.0,1125.0,9.1,330119.34,1301.0,9901.0,3.8,5.2,97.4072,252.4,2486.67,517696.0,207.017,64.14,474886.0
2019-04,67970.0,74646.0,57300.0,76500.0,0.529500161289074,7459.0,11.9679351,5.8,2.79140625,2.973611814,4.1425,21272.448,1298.0,1123.0,8.9,330245.0,1329.0,9941.0,3.6,4.7,98.5315,253.3,2545.67,522630.0,207.51,64.1,480435.0
2019-05,67589.0,74585.0,57343.0,76286.0,0.212875858938411,7486.0,11.8479351,6.7,2.77140625,2.923611814,4.072,21358.908,1338.0,1132.0,8.6,330406.33,1226.0,10034.0,3.7,3.2,98.1995,256.5,2545.67,528461.0,208.157,64.33,489938.0
2019-06,67208.0,74524.0,57386.0,76072.0,0.0199147181481604,7511.0,11.7279351,5.2,2.75140625,2.873611814,3.8025,21445.368,1301.0,1142.0,8.5,330567.66,1169.0,10075.0,3.6,4.0,98.042,254.1,2545.67,540442.0,208.677,64.55999999999999,499431.0
2019-07,66827.0,74463.0,57429.0,75858.0,0.167094162245338,7525.0,11.5953495,5.9,2.725035525,2.831256883,3.765,21531.839,1347.0,1146.0,8.4,330729.0,1219.0,10101.0,3.7,3.8,102.4513,253.4,2468.0,552575.0,209.319,64.8,508131.0
2019-08,66446.0,74402.0,57472.0,75644.0,-0.0050668236082818,7530.0,11.5553495,5.4,2.685035525,2.781256883,3.616,21590.069,1528.0,1149.0,8.7,330888.67,1294.0,10089.0,3.7,3.6,103.3392,252.1,2468.0,559755.0,210.145,64.89999999999999,519560.0
2019-09,66065.0,74341.0,57515.0,75430.0,0.0783448576930001,7551.0,11.5153495,5.4,2.645035525,2.731256883,3.605,21648.299,1491.0,1161.0,8.9,331048.34,1150.0,10232.0,3.5,3.2,106.1046,253.4,2468.0,563783.0,210.97,65.0,520507.0
2019-10,65684.0,74280.0,57558.0,75216.0,0.228619055223,7556.0,11.4633776,5.3,2.597060529,2.696247567,3.688,21706.532,1538.0,1160.0,8.9,331208.0,1294.0,10090.0,3.6,4.0,102.4713,251.1,2621.33,567704.0,211.874,65.1,525057.0
2019-11,65303.0,74219.0,57601.0,75002.0,-0.0536243034669465,7545.0,11.4733776,5.4,2.657060529,2.686247567,3.695,21650.362,1522.0,1165.0,8.9,331316.67,1244.0,10181.0,3.6,4.4,97.2591,251.9,2621.33,580112.0,212.819,65.16999999999999,531161.0
2019-12,64922.0,74158.0,57644.0,74788.0,-0.0909769525053793,7528.0,11.4833776,5.6,2.7170605290000003,2.676247567,3.72,21594.192,1461.0,1177.0,8.3,331425.34,1310.0,10231.0,3.6,5.0,100.0059,252.7,2621.33,586250.0,213.906,65.24,524947.0
2020-01,65389.0,74624.0,58166.0,75546.0,0.387976993781487,7580.0,11.48836474,5.7,2.770027958,2.658042589,3.624,21538.032,1500.0,1195.0,9.1,331534.0,1302.0,10380.0,3.5,5.4,107.993,252.9,2321.0,598551.0,214.904,65.3,523187.0
2020-02,65860.0,75087.0,58688.0,76301.0,0.274061813149543,7608.0,11.25836474,5.6,2.800027958,2.668042589,3.4650000000000003,20904.262,1440.0,1213.0,9.3,331589.0,1271.0,10201.0,3.5,5.5,105.8406,253.7,2321.0,609465.0,215.721,66.17,521188.0
2020-03,66331.0,75550.0,59210.0,77056.0,-0.217645103178479,7539.0,11.02836474,6.5,2.830027958,2.678042589,3.45,20270.492,1348.0,1215.0,13.8,331644.0,1247.0,7966.0,4.4,6.9,100.6725,257.2,2321.0,617132.0,216.314,67.03999999999999,514152.0
2020-04,66802.0,76013.0,59732.0,77811.0,-0.668694186699718,6527.0,10.79502163,6.9,2.851247346,2.679151888,3.306,19636.731,1050.0,1193.0,33.8,331699.0,1207.0,3939.0,14.7,16.6,95.8725,257.6,1916.33,595620.0,216.80900000000003,67.9,496322.0
2020-05,67273.0,76476.0,60254.0,78566.0,0.0019501616684046,7009.0,10.65502163,5.4,2.801247346,2.629151888,3.2325,20211.961,1253.0,1180.0,24.9,331756.67,1171.0,7126.0,13.2,12.7,99.8972,263.3,1916.33,583199.0,217.015,67.73,492143.0
2020-06,67744.0,76939.0,60776.0,79321.0,0.547204692777511,7170.0,10.51502163,3.8,2.751247346,2.579151888,3.1625,20787.191,1329.0,1183.0,20.1,331814.34,1244.0,9878.0,11.0,10.1,104.5993,263.3,1916.33,589685.0,217.657,67.56,496124.0
2020-07,68215.0,77402.0,61298.0,80076.0,0.505824350167009,7195.0,10.37710055,3.4,2.688028534,2.534484436,3.016,21362.428,1526.0,1201.0,19.2,331872.0,1314.0,10170.0,10.2,8.9,105.4513,261.4,3601.33,609849.0,219.448,67.4,493423.0
2020-08,68686.0,77865.0,61820.0,80831.0,0.315321052408127,7225.0,10.43710055,3.3,2.708028534,2.534484436,2.935,21476.518,1564.0,1213.0,15.5,331929.67,1238.0,10622.0,8.4,7.6,103.4103,261.4,3601.33,641103.0,222.484,66.87,484271.0
2020-09,69157.0,78328.0,62342.0,81586.0,0.13927469432666,7256.0,10.49710055,3.4,2.728028534,2.534484436,2.89,21590.608,1643.0,1218.0,14.6,331987.34,1446.0,10737.0,7.9,7.1,101.6846,263.3,3601.33,662353.0,225.937,66.34,483009.0
2020-10,69628.0,78791.0,62864.0,82341.0,0.0414937759336148,7310.0,10.56069666,3.3,2.743789101,2.533457972,2.834,21704.706,1622.0,1228.0,14.0,332045.0,1370.0,10594.0,6.9,6.8,102.824,263.3,2918.67,684180.0,229.888,65.8,486381.0
2020-11,70099.0,79254.0,63386.0,83096.0,-0.0610627217844138,7317.0,10.62069666,4.0,2.763789101,2.543457972,2.765,21907.756,1713.0,1248.0,13.3,332026.33,1240.0,10452.0,6.7,7.3,104.775,263.3,2918.67,702717.0,233.253,65.73,479857.0
2020-12,70570.0,79717.0,63908.0,83851.0,0.0941478467042597,7355.0,10.68069666,4.1,2.783789101,2.553457972,2.684,22110.806,1760.0,1262.0,13.8,332007.66,1386.0,10673.0,6.7,9.6,105.794,263.3,2918.67,725025.0,236.433,65.66,479213.0
